Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
buenos aires,guaminí,garré,6399030.0,0,0,0,288,0,0,0,0,288
buenos aires,hipólito yrigoyen,henderson,6406010.0,79,0,1,0,0,0,0,810,890
buenos aires,hurlingham,hurlingham,6408010.0,297,16102,56,17795,365,1,0,499,35115
buenos aires,hurlingham,villa santos tesei,6408010.0,15,7503,27,13881,172,0,0,114,21712
buenos aires,hurlingham,william c. morris,6408010.0,0,21,0,14,0,0,0,392,427
buenos aires,ituzaingó,ituzaingó centro,6410010.0,148,27488,114,24898,667,3,0,199,53517
buenos aires,ituzaingó,ituzaingó sur,6410010.0,0,0,0,0,0,0,0,30,30
buenos aires,ituzaingó,otros,,2,0,0,2,0,0,0,0,4
buenos aires,ituzaingó,villa gobernador udaondo,6410010.0,10,9033,9,3547,276,0,0,378,13253
buenos aires,josé c. paz,del viso,6412010.0,0,278,0,0,3,0,0,0,281
buenos aires,josé c. paz,josé c paz,6412010.0,1282,30382,82,19351,2139,2,0,117,53355
buenos aires,josé c. paz,tortuguitas,6412010.0,0,1882,0,0,57,0,0,0,1939
buenos aires,junín,agustín roca,6413010.0,0,0,0,89,0,0,0,210,299
buenos aires,junín,agustina,6413020.0,0,0,0,8,0,0,0,0,8
buenos aires,junín,balneario laguna de gómez,6413030.0,0,0,0,0,0,0,0,4,4
buenos aires,junín,fortín tiburcio,6413040.0,0,0,0,0,0,0,0,72,72
buenos aires,junín,junín,6413050.0,2637,18504,84,4969,3,1,0,7694,33892
buenos aires,junín,laplacette,6413060.0,0,0,0,1,0,0,16,0,17
buenos aires,junín,morse,6413070.0,0,57,0,254,0,0,0,117,428
buenos aires,junín,saforcada,6413080.0,0,0,0,0,1,0,0,75,76
buenos aires,la costa,las toninas,6420010.0,365,1076,1,68,401,0,0,26,1937
buenos aires,la costa,mar de ajó - san bernardo,6420020.0,1349,4326,28,9065,1041,0,0,1,15810
buenos aires,la costa,san clemente del tuyú,6420030.0,1422,3551,3,4943,1172,0,0,40,11131
buenos aires,la costa,santa teresita - mar del tuyú,6420040.0,2329,7654,13,917,2,0,0,201,11116
buenos aires,la costa,aguas verdes,6420030.0,28,0,0,141,0,0,0,1,170
buenos aires,la costa,lucila del mar,6420030.0,101,943,0,1471,205,0,0,1,2721
buenos aires,la matanza,20 de junio,6427010.0,4,756,2,1113,20,0,0,2,1897
buenos aires,la matanza,aldo bonzi,6427010.0,1,2898,0,0,82,0,0,2,2983
buenos aires,la matanza,ciudad evita,6427010.0,40,10650,26,3582,350,0,0,108,14756
buenos aires,la matanza,gonzalez catán,6427010.0,12,30097,25,14226,814,7,0,1432,46613
buenos aires,la matanza,gregorio de laferrere,6427010.0,18,27705,14,19816,693,0,0,1469,49715
buenos aires,la matanza,isidro casanova,6427010.0,25,22344,30,28971,628,0,0,261,52259
buenos aires,la matanza,la tablada,6427010.0,36,15251,2,896,466,0,0,972,17623
buenos aires,la matanza,lomas del mirador,6427010.0,51,12336,8,1305,366,0,0,66,14132
buenos aires,la matanza,rafael castillo,6427010.0,12,15110,10,9096,408,0,0,278,24914
buenos aires,la matanza,ramos mejía,6427010.0,518,37837,79,9234,752,2,0,20,48442
buenos aires,la matanza,san justo,6427010.0,131,25374,98,16033,791,1,0,879,43307
buenos aires,la matanza,tapiales,6427010.0,233,3897,25,9651,1574,1,0,2,15383
buenos aires,la matanza,villa  eduardo madero,6427010.0,50,17181,48,13065,569,0,0,174,31087
buenos aires,la matanza,villa luzuriaga,6427010.0,4,16802,1,1,424,0,0,115,17347
buenos aires,la matanza,virrey del pino,6427010.0,4526,21833,0,235,732,0,0,348,27674
buenos aires,la plata,abasto,6441030.0,0,682,0,5820,14,0,0,10,6526
buenos aires,la plata,angel etcheverry,6441030.0,0,761,0,0,13,0,0,11,785
buenos aires,la plata,arturo segui,6441030.0,0,222,0,0,0,0,0,0,222
buenos aires,la plata,barrio el peligro,6441030.0,213,0,0,189,0,0,0,0,402
buenos aires,la plata,city bell,6441030.0,0,12782,0,1790,177,0,0,145,14894
buenos aires,la plata,colonia la plata,6441030.0,23,0,0,19,0,0,0,0,42
buenos aires,la plata,ignacio correas,6441020.0,0,0,0,0,2,0,0,46,48
buenos aires,la plata,joaquin gorina,6441030.0,0,841,0,210,0,0,0,0,1051
buenos aires,la plata,jose hernandez,6441030.0,0,33,0,40,0,0,0,0,73
buenos aires,la plata,jose melchor romero,6441030.0,0,957,0,0,21,0,0,10,988
buenos aires,la plata,la cumbre,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,la plata,6441030.0,7362,136126,517,54565,2651,9,0,3908,205138
buenos aires,la plata,lisandro olmos,6441030.0,0,2990,0,14,73,0,0,10,3087
buenos aires,la plata,los hornos,6441030.0,0,3653,0,1454,105,0,0,145,5357
buenos aires,la plata,manuel b gonnet,6441030.0,0,12399,0,1109,127,0,0,0,13635
buenos aires,la plata,otros,,0,22,0,9,0,0,0,0,31
buenos aires,la plata,ringuelet,6441030.0,0,3908,0,410,52,0,0,0,4370
buenos aires,la plata,tolosa,6441030.0,0,13459,0,1082,178,0,0,0,14719
buenos aires,la plata,villa elisa,6441030.0,0,5572,0,417,474,0,0,145,6608
buenos aires,la plata,villa elvira,6441030.0,0,4942,0,554,139,0,0,145,5780
buenos aires,la plata,ruta del sol,6441030.0,89,0,0,81,0,0,0,0,170
buenos aires,la plata,el retiro,6441030.0,0,0,0,1,0,0,0,0,1
buenos aires,la plata,transradio,6441030.0,0,0,0,0,0,1,0,0,1
buenos aires,la plata,arana,6441030.0,0,0,0,0,0,0,0,96,96
buenos aires,la plata,villa garibaldi,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,villa parque sicardi,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,barrio el carmen oeste,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,barrio gambier,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,villa montoro,6441030.0,0,0,0,0,0,0,0,145,145
buenos aires,la plata,country club el rodeo,6441010.0,0,0,0,189,0,0,0,0,189
buenos aires,lanús,gerli,6434010.0,7,5916,14,6439,96,0,0,0,12472
buenos aires,lanús,lanús este,6434010.0,239,26720,78,16896,208,1,0,264,44406
buenos aires,lanús,lanús oeste,6434010.0,0,12134,1,16197,435,0,0,364,29131
buenos aires,lanús,monte chingolo,6434010.0,9,10744,43,18381,273,0,0,0,29450
buenos aires,lanús,remedios escalada de san martin,6434010.0,15,13538,19,6808,232,0,0,344,20956
buenos aires,lanús,valentín alsina,6434010.0,63,7096,75,13245,105,0,0,2,20586
buenos aires,laprida,laprida,6448010.0,0,22,0,2793,0,0,0,0,2815
buenos aires,laprida,pueblo nuevo,6448020.0,0,0,0,0,0,0,0,8,8
buenos aires,laprida,pueblo san jorge,6448030.0,0,0,0,0,0,0,0,117,117
buenos aires,las flores,las flores,6455030.0,1411,0,0,3576,0,0,0,791,5778
buenos aires,las flores,coronel boerr,6455010.0,0,0,0,0,0,0,0,3,3
buenos aires,las flores,el trigo,6455020.0,0,0,0,1,0,0,0,3,4
buenos aires,las flores,pardo,6455040.0,0,0,0,0,0,0,0,4,4
buenos aires,leandro n. alem,alberdi viejo,6462010.0,2,0,0,0,2,0,0,2,6
buenos aires,leandro n. alem,el dorado,6462020.0,0,0,0,4,0,1,0,108,113
buenos aires,leandro n. alem,fortín acha,6462030.0,0,0,0,0,0,0,0,39,39
buenos aires,leandro n. alem,juan bautista alberdi  (est. alberdi),6462040.0,252,457,0,396,0,0,0,12,1117
buenos aires,leandro n. alem,leandro n. alem,6462050.0,0,185,0,0,0,0,0,65,250
buenos aires,leandro n. alem,vedia,6462060.0,814,0,1,11,0,1,0,1167,1994
buenos aires,lincoln,bayauca,6469020.0,0,0,0,0,1,0,0,43,44
buenos aires,lincoln,coronel martínez de hoz  (ap. kilómetro 322),6469050.0,288,0,0,0,0,0,0,0,288
buenos aires,lincoln,el triunfo,6469060.0,0,0,1,10,0,0,0,0,11
buenos aires,lincoln,las toscas,6469070.0,330,0,0,0,0,0,0,0,330
buenos aires,lincoln,lincoln,6469080.0,703,9224,38,64,1,0,0,0,10030
buenos aires,lincoln,pasteur,6469090.0,0,0,0,0,0,2,0,461,463
buenos aires,lincoln,roberts,6469100.0,0,0,1,699,0,0,0,0,700
buenos aires,lincoln,arenaza,6469010.0,0,0,0,293,0,0,0,0,293
buenos aires,lincoln,carlos salas,6469040.0,0,0,0,0,0,0,0,123,123
buenos aires,lobería,lobería,6476030.0,634,0,5,1497,15,1,0,701,2853
buenos aires,lobería,san manuel,6476050.0,0,0,0,377,0,0,0,139,516
buenos aires,lobería,pieres,6476040.0,0,0,0,0,0,0,0,14,14
buenos aires,lobería,licenciado matienzo,6476020.0,0,0,0,0,0,0,0,21,21
buenos aires,lobos,antonio carboni,6483010.0,2,0,1,122,156,0,0,101,382
buenos aires,lobos,elvira,6483020.0,0,0,0,61,0,0,0,74,135
buenos aires,lobos,lobos,6483040.0,587,1,10,3273,1,0,0,1510,5382
buenos aires,lobos,salvador maría,6483050.0,87,0,0,446,0,0,0,265,798
buenos aires,lomas de zamora,banfield,6490010.0,163,60922,77,10586,1195,1,0,0,72944
buenos aires,lomas de zamora,llavallol,6490010.0,21,7328,32,7259,142,0,0,2,14784
buenos aires,lomas de zamora,lomas de zamora,6490010.0,290,35694,109,12989,906,2,0,2348,52338
buenos aires,lomas de zamora,temperley,6490010.0,10,25548,19,9322,549,2,0,0,35450
buenos aires,lomas de zamora,turdera,6490010.0,11,2436,20,7031,36,0,0,0,9534
buenos aires,lomas de zamora,villa centenario,6490010.0,0,36,0,0,0,0,0,300,336
buenos aires,lomas de zamora,villa fiorito,6490010.0,0,461,0,1,3,0,0,666,1131
buenos aires,luján,barrio las casuarinas,6497060.0,0,0,0,208,0,0,0,25,233
buenos aires,luján,carlos keen,6497020.0,0,0,0,0,0,0,0,20,20
buenos aires,luján,cortines,6497060.0,71,0,0,405,0,0,0,41,517
buenos aires,luján,josé maría jáuregui (est. jáuregui),6497060.0,425,1107,0,2647,0,0,0,20,4199
buenos aires,luján,lezica y torrezuri,6497060.0,0,0,0,0,0,0,0,38,38
buenos aires,luján,luján,6497060.0,1681,13346,36,1155,7,1,0,12917,29143
buenos aires,luján,olivera,6497070.0,0,0,0,5,0,0,0,42,47
buenos aires,luján,open door  (est. dr. domingo cabred),6497060.0,190,0,4,0,0,0,0,49,243
buenos aires,luján,otros,,0,0,0,0,0,0,0,42,42
buenos aires,luján,torres,6497090.0,99,0,0,0,0,0,0,21,120
buenos aires,magdalena,general mansilla  (est. bartolomé bavio),6505020.0,0,544,0,354,0,0,0,114,1012
buenos aires,magdalena,magdalena,6505040.0,604,0,1,3131,0,0,437,199,4372
buenos aires,magdalena,vieytes,6505060.0,0,0,0,28,0,0,0,84,112
buenos aires,maipú,las armas,6511010.0,90,0,0,0,0,0,0,54,144
buenos aires,maipú,maipú,6511020.0,518,0,7,0,1100,0,0,20,1645
buenos aires,maipú,santo domingo,6511030.0,0,0,0,0,0,1,0,7,8
buenos aires,malvinas argentinas,area de promocion el triángulo,6515010.0,101,0,0,110,0,0,0,0,211
buenos aires,malvinas argentinas,grand bourg,6515010.0,477,7233,0,8104,386,0,0,0,16200
buenos aires,malvinas argentinas,ingeniero adolfo sourdeaux,6515010.0,20,3609,0,2,120,0,0,110,3861
buenos aires,malvinas argentinas,ingeniero pablo nogués,6515010.0,25,3258,3,1889,109,0,0,1,5285
buenos aires,malvinas argentinas,los polvorines,6515010.0,126,6998,23,6519,324,1,0,1,13992
buenos aires,malvinas argentinas,malvinas argentinas,6515010.0,0,77,0,2,0,1,0,14,94
buenos aires,malvinas argentinas,tortuguitas,6515010.0,1040,4315,1,48,7239,0,0,0,12643
buenos aires,malvinas argentinas,villa de mayo,6515010.0,15,3719,3,2684,160,0,0,22,6603
buenos aires,mar chiquita,coronel vidal,6518010.0,3,1607,0,284,0,0,0,118,2012
buenos aires,mar chiquita,general pirán,6518020.0,0,0,1,750,0,0,0,44,795
buenos aires,mar chiquita,la armonía,6518030.0,0,0,0,0,0,0,0,101,101
buenos aires,mar chiquita,mar de cobo,6518050.0,158,0,1,1439,0,0,0,0,1598
buenos aires,mar chiquita,santa clara del mar,6518060.0,1617,1695,0,1805,0,0,0,558,5675
buenos aires,mar chiquita,vivoratá,6518070.0,0,0,0,15,0,0,0,303,318
buenos aires,mar chiquita,la caleta,6518020.0,0,0,0,0,0,0,0,157,157
buenos aires,marcos paz,marcos paz,6525020.0,1031,8752,10,3954,28,1,0,12,13788
buenos aires,mercedes,mercedes,6532020.0,879,6326,58,4519,0,3,0,1596,13381
buenos aires,mercedes,gowland,6532010.0,0,0,0,5,0,0,0,101,106
buenos aires,mercedes,jorge born,6532030.0,0,0,0,0,0,0,0,5,5
buenos aires,merlo,libertad,6539010.0,22,12883,12,16136,455,1,0,1763,31272
buenos aires,merlo,mariano acosta,6539010.0,1818,8183,0,8676,270,0,0,5,18952
buenos aires,merlo,merlo,6539010.0,180,40073,66,26686,1157,1,0,1374,69537
buenos aires,merlo,otros,,0,0,0,1,0,0,0,0,1
buenos aires,merlo,pontevedra,6539010.0,405,4170,2,2907,81,0,0,1273,8838
buenos aires,merlo,san antonio de padua,6539010.0,4,7213,3,6112,151,0,0,460,13943
buenos aires,monte,san miguel del monte  (est. monte),6547020.0,563,1950,3,4627,0,0,0,367,7510
buenos aires,monte,abbott,6547010.0,0,0,0,302,0,0,0,18,320
buenos aires,monte hermoso,balneario sauce grande,6553010.0,0,0,0,829,0,0,0,0,829
buenos aires,monte hermoso,monte hermoso,6553020.0,6,0,0,6158,0,0,0,0,6164
buenos aires,moreno,cuartel v,6560010.0,0,1684,3,690,0,0,0,128,2505
buenos aires,moreno,francisco alvarez,6560010.0,596,5191,10,1170,311,0,0,199,7477
buenos aires,moreno,la reja,6560010.0,4,5769,8,2182,698,1,0,150,8812
buenos aires,moreno,moreno,6560010.0,78,52018,82,19934,844,2,0,577,73535
buenos aires,moreno,paso del rey,6560010.0,0,8000,0,2529,416,3,0,72,11020
buenos aires,moreno,trujui,6560010.0,40,4977,13,13922,206,0,0,110,19268
buenos aires,morón,castelar,6568010.0,6,18911,0,11690,359,0,0,99,31065
buenos aires,morón,el palomar,6568010.0,8,9908,4,4558,147,1,0,19,14645
buenos aires,morón,haedo,6568010.0,107,9997,97,14876,163,0,0,33,25273
buenos aires,morón,moron,6568010.0,522,21597,68,19985,439,3,0,19,42633
buenos aires,morón,villa sarmiento,6568010.0,8,4699,19,5016,64,0,0,91,9897
buenos aires,navarro,las marianas,6574020.0,0,0,0,0,0,0,0,214,214
buenos aires,navarro,navarro,6574030.0,304,1919,2,2094,0,1,0,128,4448
buenos aires,navarro,villa moll  (est. moll),6574040.0,0,0,0,6,0,0,0,185,191
buenos aires,navarro,josé juan almeyra,6574010.0,0,0,0,0,0,0,0,99,99
buenos aires,necochea,claraz,6581010.0,0,0,0,0,0,0,0,105,105
buenos aires,necochea,juan n. fernández,6581030.0,525,0,0,0,0,2,0,113,640
buenos aires,necochea,necochea - quequén,6581040.0,2444,3447,145,16887,29,1,0,3316,26269
buenos aires,necochea,nicanor olivera  (est. la dulce),6581050.0,1,0,2,0,0,0,0,776,779
buenos aires,necochea,otros,,0,0,0,0,0,0,0,16,16
buenos aires,necochea,energía,6581025.0,0,0,0,0,0,0,0,24,24
buenos aires,olavarría,hinojo,6595060.0,9,0,0,118,0,1,0,1,129
buenos aires,olavarría,olavarría,6595070.0,2675,19985,6,3542,0,5,0,0,26213
buenos aires,olavarría,sierra chica,6595100.0,0,569,0,0,0,0,0,0,569
buenos aires,olavarría,sierras bayas,6595110.0,256,0,1,0,0,0,0,0,257
buenos aires,olavarría,villa alfredo fortabat,6595120.0,195,0,0,0,0,0,0,0,195
buenos aires,otros,otros,,0,0,0,0,25085,0,0,0,25085
buenos aires,patagones,bahía san blas,6602010.0,0,0,1,0,0,0,0,4,5
buenos aires,patagones,carmen de patagones,6602030.0,852,0,24,4159,3,1,0,13,5052
buenos aires,patagones,josé b. casas,6602040.0,0,0,0,0,1,0,0,5,6
buenos aires,patagones,juan a. pradere,6602050.0,0,84,0,0,1,0,0,4,89
buenos aires,patagones,stroeder,6602060.0,0,0,1,781,1,0,0,16,799
buenos aires,patagones,villalonga,6602070.0,101,0,6,994,0,0,0,147,1248
buenos aires,pehuajó,chiclana,6609080.0,0,0,0,0,0,0,0,9,9
buenos aires,pehuajó,francisco madero,6609030.0,0,0,1,0,0,0,0,3,4
buenos aires,pehuajó,juan josé paso,6609040.0,0,0,0,28,0,0,0,385,413
buenos aires,pehuajó,magdala,6609050.0,0,0,0,0,0,0,0,7,7
buenos aires,pehuajó,mones cazón,6609060.0,0,0,0,0,0,0,0,3,3
buenos aires,pehuajó,pehuajó,6609080.0,3701,1,65,2516,1,0,0,265,6549
buenos aires,pehuajó,san esteban,6609020.0,0,0,0,0,0,0,0,3,3
buenos aires,pehuajó,capitán castro,6609010.0,0,0,0,0,0,0,0,3,3
buenos aires,pehuajó,inocencio sosa,6609035.0,0,0,0,0,0,0,0,3,3
buenos aires,pehuajó,nueva plata,6609070.0,0,0,0,0,0,0,0,3,3
buenos aires,pehuajó,san bernardo  (est. guanaco),6609090.0,0,0,0,0,0,0,0,3,3
buenos aires,pellegrini,pellegrini,6616030.0,240,1159,4,0,0,3,0,32,1438
buenos aires,pellegrini,bocayuva,6616010.0,0,0,0,1,0,0,0,0,1
buenos aires,pergamino,acevedo,6623010.0,115,149,0,0,0,0,0,180,444
buenos aires,pergamino,fontezuela,6623020.0,14,0,0,118,0,0,0,5,137
buenos aires,pergamino,guerrico,6623030.0,0,61,0,0,0,0,0,55,116
buenos aires,pergamino,juan a. de la peña,6623040.0,0,0,0,0,0,0,0,45,45
buenos aires,pergamino,juan anchorena  (est. urquiza),6623050.0,29,0,0,309,0,0,0,15,353
buenos aires,pergamino,la violeta,6623060.0,346,0,0,0,0,0,0,0,346
buenos aires,pergamino,manuel ocampo,6623070.0,0,0,0,448,0,0,0,44,492
buenos aires,pergamino,mariano h. alfonzo  (est. san patricio),6623090.0,0,0,0,300,0,1,0,0,301
buenos aires,pergamino,pergamino,6623100.0,1998,19596,77,2183,0,3,0,2753,26610
buenos aires,pergamino,pinzón,6623110.0,0,0,0,0,0,0,0,1,1
buenos aires,pergamino,rancagua,6623120.0,109,0,0,102,0,0,0,0,211
buenos aires,pergamino,villa san josé,6623140.0,0,0,0,3,0,0,0,0,3
buenos aires,pergamino,villa angélica  (est. el socorro),6623130.0,0,330,0,0,0,0,0,0,330
buenos aires,pila,casalins,6630010.0,0,0,0,0,0,0,0,5,5
buenos aires,pila,pila,6630020.0,0,0,1,23,0,0,0,51,75
buenos aires,pilar,del viso,6638040.0,15837,3797,0,17,148,0,0,553,20352
buenos aires,pilar,fátima,6638040.0,270,277,0,2692,17,0,0,1,3257
buenos aires,pilar,la lonja,6638040.0,2991,1551,0,224,11,0,0,467,5244
buenos aires,pilar,los cachorros,6638040.0,0,3938,0,0,214,0,0,0,4152
buenos aires,pilar,manzanares,6638040.0,0,997,0,3,120,0,0,3,1123
buenos aires,pilar,maquinista f. savio (oeste),6638040.0,0,0,0,0,0,0,0,54,54
buenos aires,pilar,otros,,0,1,0,5,0,0,0,268,274
buenos aires,pilar,pilar,6638040.0,2211,28809,33,14046,1705,4,90,627,47525
buenos aires,pilar,presidente derqui,6638040.0,1565,6316,0,108,222,0,0,604,8815
buenos aires,pilar,santa teresa,6638040.0,0,0,0,0,0,2,0,0,2
buenos aires,pilar,tortuguitas,6638040.0,0,0,0,2,0,2,0,3,7
buenos aires,pilar,villa astolfi,6638040.0,0,1651,0,1,55,0,0,9,1716
buenos aires,pilar,villa rosa,6638040.0,300,7371,3,2205,132,0,360,441,10812
buenos aires,pilar,zelaya,6638040.0,8,14,0,0,4,0,0,5,31
buenos aires,pilar,manuel alberti,6638040.0,0,1930,0,648,0,0,0,0,2578
buenos aires,pinamar,pinamar,6644010.0,6128,3508,0,18133,1000,3,0,0,28772
buenos aires,presidente perón,guernica,6648010.0,20,12572,8,8778,274,0,0,112,21764
buenos aires,puán,bordenave,6651020.0,0,0,0,172,0,1,0,159,332
buenos aires,puán,darregueira,6651030.0,205,946,1,1110,0,0,0,87,2349
buenos aires,puán,puán,6651080.0,0,2098,0,1,0,1,0,92,2192
buenos aires,puán,villa iris,6651110.0,0,0,0,672,5,0,0,202,879
buenos aires,puán,san germán,6651090.0,0,0,0,0,0,0,0,53,53
buenos aires,punta indio,pipinas,6655030.0,0,114,0,0,0,0,0,0,114
buenos aires,punta indio,verónica,6655050.0,178,816,0,6,0,0,0,0,1000
buenos aires,punta indio,punta indio,6655040.0,0,0,0,0,0,0,0,115,115
buenos aires,quilmes,bernal,6658010.0,12,21346,67,10513,398,1,0,0,32337
buenos aires,quilmes,bernal oeste,6658010.0,48,3856,3,1819,28,0,0,0,5754
buenos aires,quilmes,don bosco,6658010.0,0,3038,0,22,72,0,0,0,3132
buenos aires,quilmes,ezpeleta,6658010.0,2,13082,7,3384,318,0,0,319,17112
buenos aires,quilmes,ezpeleta oeste,6658010.0,2,1514,8,4485,16,0,0,0,6025
buenos aires,quilmes,quilmes,6658010.0,49,48757,74,13383,1077,2,0,141,63483
buenos aires,quilmes,quilmes oeste,6658010.0,44,7763,48,14282,40,0,0,2,22179
buenos aires,quilmes,san francisco solano,6658010.0,1,11715,0,15,339,0,0,114,12184
buenos aires,quilmes,villa la florida,6658010.0,2,5463,5,6519,102,0,0,114,12205
buenos aires,ramallo,el paraíso,6665010.0,17,0,0,63,0,0,0,39,119
buenos aires,ramallo,pérez millán,6665030.0,0,0,0,1,0,0,0,0,1
buenos aires,ramallo,ramallo,6665040.0,371,1313,0,1982,0,1,0,642,4309
buenos aires,ramallo,villa ramallo,6665060.0,559,2233,0,226,0,0,0,139,3157
buenos aires,rauch,otros,,0,0,0,0,0,0,0,15,15
buenos aires,rauch,rauch,6672010.0,896,0,6,514,0,1,0,93,1510
buenos aires,rivadavia,américa,6679010.0,565,928,0,1023,344,1,0,810,3671
buenos aires,rivadavia,fortín olavarría,6679020.0,272,0,0,142,69,0,0,0,483
buenos aires,rivadavia,gonzález moreno,6679030.0,0,0,0,0,0,0,0,1,1
buenos aires,rivadavia,sansinena,6679070.0,0,0,0,140,62,0,0,175,377
buenos aires,rojas,las carabelas,6686020.0,0,0,0,195,0,1,0,47,243
buenos aires,rojas,rojas,6686060.0,522,3747,2,1152,0,0,0,1479,6902
buenos aires,rojas,rafael obligado,6686040.0,0,0,0,0,0,0,0,26,26
buenos aires,roque pérez,carlos beguerie,6693010.0,0,0,0,156,0,0,0,39,195
buenos aires,roque pérez,roque pérez,6693020.0,157,561,1,1749,0,0,0,293,2761
buenos aires,saavedra,espartillar,6700040.0,0,0,0,314,0,0,0,79,393
buenos aires,saavedra,pigüé,6700060.0,164,0,3,5107,0,0,0,0,5274
buenos aires,saavedra,saavedra,6700070.0,0,0,0,9,0,0,0,23,32
buenos aires,saavedra,goyena,6700050.0,0,0,0,44,0,0,0,0,44
buenos aires,saavedra,arroyo corto,6700010.0,0,0,0,259,0,0,0,0,259
buenos aires,saladillo,del carril,6707040.0,0,0,0,0,0,0,0,2,2
buenos aires,saladillo,saladillo,6707060.0,548,4691,0,4324,47,1,0,392,10003
buenos aires,saladillo,cazón,6707030.0,0,0,0,45,0,0,0,0,45
buenos aires,saladillo,alvarez de toledo,6707010.0,0,0,0,40,0,0,0,0,40
buenos aires,salliqueló,quenumá,6721010.0,0,0,0,0,36,0,0,0,36
buenos aires,salliqueló,salliqueló,6721020.0,128,0,3,0,0,2,0,0,133
buenos aires,salto,arroyo dulce,6714010.0,438,0,0,51,0,0,0,37,526
buenos aires,salto,gahan,6714030.0,181,0,0,0,0,0,10,0,191
buenos aires,salto,inés indart,6714040.0,0,0,0,15,189,0,0,41,245
buenos aires,salto,salto,6714060.0,809,1463,0,8131,0,0,0,677,11080
buenos aires,salto,la invencible,6714050.0,0,0,0,0,0,0,0,28,28
buenos aires,san andrés de giles,azcuénaga,6728010.0,0,0,0,55,7,0,0,54,116
